80.405486,117.650111,121.759822,204.186064,190.570793,151.854707,196.322461,145.196442,79.219422,57.309859,186.956264,56.787991,90.739807,84.880652,68.452928,102.321720,170.064492,166.618977,62.815419,158.968866,99.822090,180.489993,71.759822,185.812454,149.094144,193.435137,157.918458,94.011861,174.762787,132.693106,221.927354,156.310600
153.142857,192.758065,84.993088,152.872696,160.734447,64.355415,100.316820,179.021313,111.868664,186.847350,158.641705,100.267281,217.000000,93.663018,135.707949,104.677419,109.347926,165.706797,102.643433,112.188940,212.319700,169.587558,150.873848,63.797811,223.740783,209.911290,87.367512,142.709101,79.775922,197.116359,155.513249,81.726382
100.362080,186.527321,49.084924,173.697828,179.049375,194.935484,72.515471,183.657670,171.002633,54.427913,125.348255,49.131666,180.978934,189.444371,64.568137,83.526004,162.612245,68.706386,125.699144,57.358789,87.945359,63.716919,102.062541,87.023700,215.777485,187.304147,56.305464,120.990783,107.920342,42.996708,158.676103,101.623436
64.293738,87.375081,215.980633,88.737250,158.372498,177.498386,156.387347,130.516462,128.894125,186.435765,126.934151,189.304067,68.221433,190.133635,184.872176,140.368625,94.202066,178.017431,173.949645,140.139445,120.628147,186.600387,142.178179,185.373144,73.379600,109.894125,70.579083,156.410587,195.542931,194.244028,84.912847,203.085862
121.953185,151.570990,80.780507,179.553338,132.375288,175.084421,191.199540,104.009210,173.731389,80.801228,126.121259,77.094398,174.442824,148.495012,123.601688,141.425173,199.004605,59.312356,82.647736,101.521873,193.653876,164.045280,102.620875,209.220261,69.305449,71.129701,177.046815,139.488872,70.319263,61.177283,182.261704,179.652341
141.781163,61.668283,172.757618,196.612881,117.765235,100.921745,112.502770,51.058172,161.301247,182.887812,119.048476,111.175208,198.833795,95.768698,151.425208,183.085180,159.040166,87.074100,162.013850,53.859418,156.563019,175.145429,168.755540,169.788089,172.313019,229.501385,124.823407,145.407895,132.246537,183.085180,88.282548,80.906510
149.438095,89.013333,223.097778,119.697778,152.691429,111.874921,112.038730,79.190476,116.187937,217.570159,172.153651,118.568889,133.052063,99.395556,164.867937,132.373968,156.458413,193.854603,223.253968,73.286349,162.627937,146.526349,213.502857,167.606349,187.402540,226.863492,91.083810,178.839365,194.601270,208.457778,111.520635,121.194286
86.905983,175.982336,165.841595,171.574929,200.519658,203.943590,175.656410,165.856410,146.976068,90.382336,93.172080,143.167521,163.365812,207.528205,105.409117,81.536752,198.500285,71.863818,186.067236,138.254701,67.711111,88.424501,167.423932,219.466097,85.461538,50.743590,180.762393,208.331624,147.849573,62.823362,150.792593,204.996011
110.275114,169.936901,151.789500,186.765775,168.128723,215.376577,62.390207,122.703180,179.458859,72.571933,130.153458,50.899546,176.757698,206.617870,83.739525,190.348309,165.516911,80.247855,226.576477,39.644624,50.583544,78.164059,173.461383,207.154972,177.266532,216.877839,77.187279,133.442706,153.520949,61.862696,151.350833,65.828370
112.397621,141.526612,207.899812,157.130244,203.483406,57.340639,193.281778,211.472135,72.410144,209.839699,146.420163,199.179086,105.965560,182.152786,210.557295,61.755166,120.834690,197.254853,73.385723,211.718222,185.769568,120.651847,179.924859,185.383219,100.041954,51.124609,190.543519,192.475266,162.782091,218.216030,135.484659,201.663745
112.192506,170.147287,94.017442,128.216408,108.524548,133.718346,196.000000,145.155039,94.362403,69.875323,185.545220,179.118217,99.780362,59.049096,165.055556,184.204780,119.952196,165.080749,86.706072,199.216408,207.675711,168.369509,78.113049,205.912145,75.285530,101.837855,166.933463,138.274548,89.348837,146.292636,201.293282,167.709302
186.483762,162.728011,150.508119,113.786874,117.029093,130.414750,117.454668,199.302436,170.705007,201.286198,190.943166,50.910690,108.531800,186.945873,95.851150,141.495264,168.134641,217.414750,219.092016,108.938430,192.357916,119.112991,200.640054,183.987821,198.397835,223.031800,64.778078,107.697564,108.397835,168.746279,109.855210,133.765900
160.355084,85.114736,109.211528,126.549755,48.728657,78.919521,87.098967,72.155519,108.191952,165.941272,184.309951,49.332790,174.454595,63.173464,35.035345,99.435563,75.187602,199.547580,115.636759,101.898314,78.572050,185.075585,183.390430,30.744426,216.002175,214.222403,73.101142,31.690049,87.832518,178.155519,74.463295,58.935835
130.331651,202.541456,113.126893,170.564528,88.457823,169.106705,158.160058,199.441240,155.995674,166.543619,160.754146,132.067051,171.505407,205.923576,114.263879,93.609950,187.489546,175.748378,191.406633,187.341745,156.036770,75.084355,181.731795,213.627974,184.673396,77.444124,163.848594,191.942322,53.511896,59.247296,69.874549,155.751262
77.693571,130.036429,162.570000,188.105000,165.284286,164.962857,133.018571,171.350714,134.862143,193.051429,101.489286,53.462857,176.496429,205.477857,93.587143,53.653571,159.176429,97.775714,106.539286,67.691429,47.627143,111.866429,180.636429,84.953571,191.263571,158.525000,92.073571,117.652857,169.450714,99.101429,69.224286,172.630000
86.791148,169.338174,110.462656,217.340249,191.790456,157.579530,207.125864,163.628631,92.707469,89.738589,120.950899,104.008299,191.782158,97.286307,154.497925,109.698479,161.639696,85.851314,62.819502,120.367911,201.991010,169.650761,94.677732,195.853389,166.475795,201.052559,181.369295,177.091286,121.244122,165.735131,201.973721,189.035961
135.313663,165.222579,99.149455,211.539448,74.825529,136.998717,132.347017,201.290571,172.490699,54.302117,205.028865,179.045542,123.224503,187.738294,155.602951,115.514432,124.490058,214.663246,80.737011,212.530468,192.593970,153.169981,41.620269,207.745350,211.212316,176.944195,193.564464,132.243105,61.741501,178.817832,142.861450,69.803079
137.497983,182.285303,180.772911,180.884150,181.357349,180.945821,96.965994,157.202882,185.979827,180.541787,128.712392,105.138905,201.235159,213.374063,158.170029,166.634582,159.587320,115.805764,220.383285,49.723343,170.611527,96.872046,205.435159,197.498559,197.288761,219.076657,99.812104,213.499712,152.344669,157.189625,140.403458,108.515274
91.700902,78.491325,153.616239,91.970854,104.355309,140.225538,109.401804,81.213046,97.222068,155.959750,159.025677,54.235253,82.456627,100.730049,79.258154,81.035392,85.332408,179.598196,93.905621,81.556558,60.479528,181.832061,168.285913,44.501041,117.702290,186.391395,51.277585,52.884802,145.906315,154.553088,94.560722,180.456627
78.785809,138.267905,185.163793,180.172414,201.293767,202.129310,199.470822,182.376658,162.407162,118.067639,198.923740,36.377984,99.340186,219.224801,85.289125,151.590186,210.043103,201.332228,167.666446,149.161804,80.058355,179.443634,115.712202,223.846154,81.301724,108.472149,167.463528,88.368700,187.545093,100.128647,203.195623,170.772546
96.486265,127.057276,57.811222,196.136762,63.380479,188.724722,82.468732,76.385739,180.891876,45.849795,145.811222,44.114553,192.873174,154.169492,37.092344,108.161894,170.807715,72.376973,99.250146,45.165985,75.619521,160.762127,68.675044,70.617183,203.600818,206.422560,75.323787,54.105202,67.673290,46.681473,115.222677,67.785506
61.746955,182.418133,44.993911,178.621110,101.690122,176.612991,164.135995,175.578484,144.280785,51.466847,148.815968,161.746279,172.314614,195.282815,74.464141,94.778755,210.830853,77.788904,145.753721,152.512855,102.560217,92.887686,53.875507,224.223951,177.321380,81.156292,143.898512,186.494587,46.960081,27.988498,121.893099,179.301759
127.040549,92.479398,118.021583,198.499019,96.837148,108.181164,187.437541,106.593198,82.245258,169.263571,211.937214,74.584042,107.041203,82.269457,86.480706,78.516024,209.130804,176.179202,151.453891,152.542838,174.879660,155.532374,135.634402,178.896664,197.568345,208.049706,150.900589,154.627207,104.464356,135.992806,114.709614,185.451929
94.208247,179.450172,147.065292,122.147766,148.598625,162.148454,172.923711,175.317526,187.680412,193.876976,142.513402,53.386254,200.969759,191.030241,81.720962,68.013746,164.069416,115.574570,114.318900,71.950515,177.499656,202.334021,162.525086,76.120962,198.075601,190.616495,82.563574,80.281100,136.782818,115.410997,153.592440,174.439863
59.356092,144.303708,117.061801,71.404356,140.826957,150.586227,180.189523,114.631548,101.288994,127.678634,115.723367,207.028252,160.174809,71.957622,160.569158,85.705709,79.044732,76.208946,73.087110,90.770453,175.562684,181.748676,92.507357,94.533843,78.014715,59.783991,81.311948,165.158917,141.275456,152.539729,128.595056,199.251324
146.399349,120.910749,111.672313,155.357003,64.838436,144.229967,70.843648,153.457980,144.237785,151.945928,189.426059,173.506840,125.970684,180.833225,72.312052,101.112052,105.798046,216.268404,195.450163,187.478827,84.727036,153.272964,116.425407,85.332899,216.995440,201.194788,90.493160,108.394137,72.935505,144.239739,58.207166,93.876221
97.388628,184.069168,61.000000,191.821219,134.340563,199.211606,85.229777,199.512896,161.044549,47.811841,199.079132,41.604924,95.270809,204.311841,51.089683,158.699883,203.416764,190.862251,180.735053,96.347011,86.716882,97.284291,62.368113,205.149472,197.988277,220.237397,49.225674,87.665885,102.674091,57.539273,159.719226,91.481829
128.150602,45.643976,173.272892,203.619880,121.894578,114.964458,139.557831,65.406627,176.707229,150.142771,185.859036,40.007831,185.080120,200.970482,74.589157,131.677108,196.754819,180.551205,125.700602,143.849398,62.825904,173.231928,168.627108,180.332530,176.371687,198.015060,198.381928,59.424699,138.791566,124.868072,122.358434,65.204217
140.493141,115.883755,138.109025,63.743682,102.732130,105.993502,182.910469,133.330686,153.787004,190.117690,185.076534,72.469314,100.766065,159.088809,98.144404,67.936462,154.079422,172.131408,117.569675,94.161733,158.468592,141.397112,187.554513,67.795668,89.807220,60.538628,87.406498,79.112635,110.754513,96.602166,104.744404,171.325632
176.298009,145.580796,202.410422,211.866511,177.355972,90.049180,122.855972,168.848946,140.465457,203.300937,191.331382,59.556206,208.140515,132.229508,97.022248,117.069087,186.494731,209.105386,163.471897,99.881733,194.746487,178.854215,210.228923,179.762295,222.344848,232.894028,148.124707,129.391686,157.127635,221.442623,171.362998,92.891101
82.895485,186.564007,88.851577,206.183055,176.043290,189.085343,141.047001,210.027211,80.220161,62.333952,203.844156,38.946815,88.846011,203.131107,74.670996,67.085962,211.270254,192.849722,101.850959,163.138528,82.273964,75.909091,106.094620,180.684601,202.776747,194.437229,128.627087,129.269017,128.897341,69.240569,177.393321,180.228819
135.894173,118.434695,68.600134,191.125921,64.139317,170.424648,85.261219,89.640322,155.799732,61.249163,180.942398,166.509042,185.189551,150.665774,54.337575,114.174816,195.304086,133.321500,179.789015,163.164769,95.513731,156.587408,56.510382,174.989283,201.805090,204.807100,175.920295,154.111186,62.008038,60.091762,98.916946,82.860683
